Epoch, Winner, WinnerStrategy, Player, Opponent, playerStrategy, opponentStrategy, randomAmount, greedyAmount, heuristicsAmount, shortestChainAmount, doubleDealingAmount
10, Marybelle, doubleDealing, Marybelle, Garland, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Lasandra, doubleDealing, Lasandra, Milan, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Madusa, doubleDealing, Madusa, Carson, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Earl, doubleDealing, Jamey, Earl, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Mario, doubleDealing, Shameka, Mario, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Mitzie, doubleDealing, Haley, Mitzie, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Jerilyn, doubleDealing, Jerilyn, Desmond, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Coleman, doubleDealing, Mitzie, Coleman, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Chanda, doubleDealing, Chanda, Garland, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Jewel, doubleDealing, Marybelle, Jewel, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Earl, doubleDealing, Earl, Magan, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Susan, doubleDealing, Susan, Andy, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Kermit, doubleDealing, Franklin, Kermit, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Damion, doubleDealing, Damion, Lynn, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Raymundo, doubleDealing, Gerry, Raymundo, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Merissa, doubleDealing, Milan, Merissa, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Alonso, doubleDealing, Janelle, Alonso, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Madusa, doubleDealing, Alfreda, Madusa, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Pat, doubleDealing, Pat, Yuonne, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Cherelle, doubleDealing, Cherelle, Audria, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Shameka, doubleDealing, Lasandra, Shameka, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Galen, doubleDealing, Galen, Lino, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Merlin, doubleDealing, Sonny, Merlin, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Kenyatta, doubleDealing, Kenyatta, Rudolph, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Robby, doubleDealing, Julian, Robby, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Ernie, doubleDealing, Roselia, Ernie, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Errol, doubleDealing, Jeremy, Errol, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Carson, doubleDealing, Dong, Carson, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, None, None, David, Kirby, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, None, None, Artie, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Chara, doubleDealing, Stacey, Chara, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Magaly, doubleDealing, Antonietta, Magaly, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Thurman, doubleDealing, Thurman, Darlene, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Joel, doubleDealing, Joel, Porter, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Guadalupe, doubleDealing, Guadalupe, Cupid, doubleDealing, shortestChain, 0, 0, 0, 4, 96
11, Tyron, doubleDealing, Lashaun, Tyron, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Elva, doubleDealing, Emelina, Elva, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Mario, doubleDealing, Mario, Melissa, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, None, None, Celestine, Haley, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Eugene, doubleDealing, Creola, Eugene, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Leila, shortestChain, Hunter, Leila, doubleDealing, shortestChain, 0, 0, 0, 3, 97
11, Andres, doubleDealing, Andres, Alice, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, None, None, Laurence, Ellyn, shortestChain, doubleDealing, 0, 0, 0, 4, 96
11, Bobby, doubleDealing, Bobby, Emerson, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Doloris, doubleDealing, Doloris, Tinisha, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Sean, doubleDealing, Orlando, Sean, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Elvera, doubleDealing, Elvera, Jamey, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Maxine, doubleDealing, Sunny, Maxine, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Lorretta, doubleDealing, Lorretta, Marta, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Sammy, doubleDealing, Sammy, Ben, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
11, Maura, doubleDealing, Maura, Sachiko, doubleDealing, shortestChain, 0, 0, 0, 4, 96
11, Jay, doubleDealing, Fallon, Jay, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Delsie, doubleDealing, Sharmaine, Delsie, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Chin, doubleDealing, Chin, Lisa, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Leticia, doubleDealing, Leticia, Chastity, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
11, Bill, doubleDealing, Courtney, Bill, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Kenyatta, doubleDealing, Sunny, Kenyatta, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, None, None, Joel, Janelle, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Madusa, doubleDealing, Chanda, Madusa, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Emerson, doubleDealing, Creola, Emerson, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Lino, doubleDealing, Chastity, Lino, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Elva, doubleDealing, Elva, Alfreda, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Emelina, doubleDealing, Emelina, Orlando, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Merissa, doubleDealing, Merissa, Magaly, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Raymundo, doubleDealing, Raymundo, Guadalupe, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Thurman, doubleDealing, Thurman, David, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Franklin, doubleDealing, Tinisha, Franklin, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Errol, doubleDealing, Errol, Mitzie, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Susan, doubleDealing, Susan, Dong, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Laurence, shortestChain, Laurence, Lorretta, shortestChain, doubleDealing, 0, 0, 0, 3, 97
12, Maxine, doubleDealing, Ernie, Maxine, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Darlene, doubleDealing, Darlene, Tyron, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Antonietta, doubleDealing, Antonietta, Bill, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Alonso, doubleDealing, Alonso, Jerilyn, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Gerry, doubleDealing, Gerry, Kirby, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Galen, doubleDealing, Galen, Sachiko, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Damion, doubleDealing, Damion, Kermit, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Celestine, doubleDealing, Celestine, Elvera, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Sean, doubleDealing, Sean, Pat, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
12, Ellyn, doubleDealing, Ellyn, Hunter, doubleDealing, shortestChain, 0, 0, 0, 4, 96
12, Lisa, doubleDealing, Lisa, Cupid, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Sammy, doubleDealing, Maura, Sammy, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Ben, doubleDealing, Doloris, Ben, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Earl, doubleDealing, Earl, Roselia, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Mario, doubleDealing, Jamey, Mario, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Melissa, doubleDealing, Chin, Melissa, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Rudolph, doubleDealing, Rudolph, Andres, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Sonny, doubleDealing, Yuonne, Sonny, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Garland, doubleDealing, Garland, Delsie, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Milan, doubleDealing, Marta, Milan, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Shameka, doubleDealing, Shameka, Cherelle, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Jay, doubleDealing, Jay, Merlin, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Desmond, doubleDealing, Julian, Desmond, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Chara, doubleDealing, Chara, Coleman, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Jeremy, doubleDealing, Marybelle, Jeremy, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Haley, doubleDealing, Haley, Lynn, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Bobby, doubleDealing, Lasandra, Bobby, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Courtney, doubleDealing, Courtney, Alice, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Robby, doubleDealing, Jewel, Robby, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Eugene, doubleDealing, Artie, Eugene, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Leticia, doubleDealing, Jerica, Leticia, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Carson, doubleDealing, Fallon, Carson, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Porter, doubleDealing, Andy, Porter, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
12, Stacey, doubleDealing, Stacey, Leila, doubleDealing, shortestChain, 0, 0, 0, 3, 97
12, Lashaun, doubleDealing, Lashaun, Magan, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
12, Sharmaine, doubleDealing, Sharmaine, Audria, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Bill, doubleDealing, Bill, Bobby, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Emelina, doubleDealing, Shameka, Emelina, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Fallon, doubleDealing, Kenyatta, Fallon, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Raymundo, doubleDealing, Elvera, Raymundo, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Chastity, doubleDealing, Lisa, Chastity, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Creola, doubleDealing, Mario, Creola, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Jerica, doubleDealing, Andy, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Lashaun, doubleDealing, Pat, Lashaun, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Kirby, doubleDealing, Kirby, Magaly, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Leticia, doubleDealing, Janelle, Leticia, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Lino, doubleDealing, Lino, Tinisha, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, None, None, Sean, Mitzie, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Thurman, doubleDealing, Thurman, Elva, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Celestine, doubleDealing, Sharmaine, Celestine, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Porter, doubleDealing, Porter, Ernie, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Marta, doubleDealing, Marta, Kermit, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Sonny, doubleDealing, Stacey, Sonny, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Jamey, doubleDealing, Antonietta, Jamey, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Chin, doubleDealing, Chin, Eugene, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Audria, doubleDealing, Lasandra, Audria, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Courtney, doubleDealing, Courtney, Cupid, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Errol, doubleDealing, Jeremy, Errol, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, None, None, Lorretta, Jewel, shortestChain, doubleDealing, 0, 0, 0, 2, 98
13, Carson, doubleDealing, Carson, Sammy, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Galen, doubleDealing, Melissa, Galen, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Joel, doubleDealing, Joel, Haley, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Roselia, doubleDealing, Roselia, Desmond, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Madusa, doubleDealing, Madusa, Sachiko, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Sunny, doubleDealing, Jay, Sunny, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, None, None, Damion, Orlando, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, None, None, Julian, Coleman, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Hunter, doubleDealing, Jerilyn, Hunter, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Alonso, doubleDealing, Alonso, Guadalupe, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Tyron, doubleDealing, Tyron, Rudolph, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Darlene, doubleDealing, Earl, Darlene, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, David, doubleDealing, David, Gerry, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Artie, doubleDealing, Emerson, Artie, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Ellyn, doubleDealing, Maura, Ellyn, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
13, Chara, doubleDealing, Chara, Laurence, doubleDealing, shortestChain, 0, 0, 0, 2, 98
13, Yuonne, doubleDealing, Yuonne, Garland, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Dong, doubleDealing, Doloris, Dong, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Ben, doubleDealing, Chanda, Ben, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Maxine, doubleDealing, Maxine, Alfreda, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Andres, doubleDealing, Lynn, Andres, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Magan, doubleDealing, Magan, Susan, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Leila, doubleDealing, Leila, Alice, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, None, None, Merissa, Milan, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Franklin, doubleDealing, Cherelle, Franklin, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Merlin, doubleDealing, Robby, Merlin, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
13, Marybelle, doubleDealing, Delsie, Marybelle, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
14, Maxine, doubleDealing, Artie, Maxine, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
14, None, None, Jewel, Galen, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
14, Elvera, doubleDealing, Rudolph, Elvera, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
14, Lorretta, shortestChain, Lorretta, Ellyn, shortestChain, doubleDealing, 0, 0, 0, 1, 99
14, Antonietta, doubleDealing, Creola, Antonietta, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Delsie, doubleDealing, Delsie, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Roselia, doubleDealing, Roselia, Chin, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Andres, doubleDealing, Andres, Mitzie, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Sunny, doubleDealing, Sunny, Joel, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Tyron, doubleDealing, Tyron, Chanda, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Thurman, doubleDealing, Robby, Thurman, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Sean, doubleDealing, Sean, Coleman, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Fallon, doubleDealing, Kirby, Fallon, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Marta, doubleDealing, Alonso, Marta, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Desmond, doubleDealing, Desmond, Courtney, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Leticia, doubleDealing, Leticia, Audria, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Errol, doubleDealing, Eugene, Errol, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Ben, doubleDealing, Ben, Haley, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Elva, doubleDealing, Ernie, Elva, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Marybelle, doubleDealing, Tinisha, Marybelle, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Porter, doubleDealing, Porter, Madusa, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Emelina, doubleDealing, Raymundo, Emelina, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Gerry, doubleDealing, Gerry, Orlando, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Alice, doubleDealing, Pat, Alice, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Sonny, doubleDealing, Chastity, Sonny, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Andy, doubleDealing, Dong, Andy, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, None, None, Julian, Merlin, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Hunter, doubleDealing, Leila, Hunter, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Magan, doubleDealing, Maura, Magan, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Lynn, doubleDealing, Lynn, Janelle, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, None, None, Garland, Darlene, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, None, None, Sachiko, Cupid, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Kermit, doubleDealing, Kermit, Jeremy, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Cherelle, doubleDealing, Cherelle, Jerilyn, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Merissa, doubleDealing, Jay, Merissa, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Lisa, doubleDealing, Lisa, Sammy, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Bill, doubleDealing, Guadalupe, Bill, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Chara, doubleDealing, Chara, Sharmaine, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Melissa, doubleDealing, Melissa, Stacey, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Damion, doubleDealing, Damion, Emerson, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Lashaun, doubleDealing, Mario, Lashaun, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Bobby, doubleDealing, Earl, Bobby, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, None, None, Milan, Shameka, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, David, doubleDealing, David, Celestine, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Lasandra, doubleDealing, Lasandra, Franklin, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Alfreda, doubleDealing, Lino, Alfreda, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Kenyatta, doubleDealing, Kenyatta, Doloris, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Jamey, doubleDealing, Yuonne, Jamey, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Laurence, doubleDealing, Laurence, Magaly, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
14, Susan, doubleDealing, Carson, Susan, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
15, Franklin, doubleDealing, Franklin, Mitzie, doubleDealing, doubleDealing, 0, 0, 0, 2, 98
15, Galen, doubleDealing, Galen, Ellyn, doubleDealing, shortestChain, 0, 0, 0, 2, 98
15, Yuonne, doubleDealing, Chastity, Yuonne, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Milan, doubleDealing, Milan, Lynn, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Ernie, doubleDealing, Andres, Ernie, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Ben, doubleDealing, Ben, Desmond, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Doloris, doubleDealing, Doloris, Sunny, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Fallon, doubleDealing, Sean, Fallon, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Merlin, doubleDealing, Merlin, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Susan, doubleDealing, Susan, Antonietta, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Dong, doubleDealing, Dong, Cupid, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Garland, doubleDealing, Chin, Garland, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Magan, doubleDealing, Sammy, Magan, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Bobby, doubleDealing, Celestine, Bobby, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Alonso, doubleDealing, Alonso, Eugene, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Julian, doubleDealing, Julian, Creola, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Mario, doubleDealing, Chara, Mario, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Guadalupe, doubleDealing, Jeremy, Guadalupe, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Shameka, doubleDealing, Shameka, Madusa, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Elva, doubleDealing, Elva, Laurence, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Kenyatta, doubleDealing, Delsie, Kenyatta, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Pat, doubleDealing, Pat, Elvera, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, None, None, Chanda, Alfreda, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Thurman, doubleDealing, Thurman, Tyron, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Lisa, doubleDealing, Maxine, Lisa, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Leticia, doubleDealing, Leticia, Sonny, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Lasandra, doubleDealing, Marybelle, Lasandra, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Joel, doubleDealing, Coleman, Joel, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Leila, doubleDealing, Leila, Gerry, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Melissa, doubleDealing, Melissa, Marta, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Andy, doubleDealing, Rudolph, Andy, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Cherelle, doubleDealing, Raymundo, Cherelle, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Merissa, doubleDealing, Merissa, Janelle, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Darlene, doubleDealing, Kirby, Darlene, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Jewel, doubleDealing, Damion, Jewel, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Errol, doubleDealing, Jay, Errol, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Bill, doubleDealing, Jamey, Bill, doubleDealing, doubleDealing, 0, 0, 0, 1, 99
15, Magaly, doubleDealing, Lorretta, Magaly, shortestChain, doubleDealing, 0, 0, 0, 1, 99
15, None, None, Courtney, Porter, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Jerilyn, doubleDealing, Jerilyn, Audria, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Robby, doubleDealing, Lashaun, Robby, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Lino, doubleDealing, Lino, Emerson, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Alice, doubleDealing, Artie, Alice, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Stacey, doubleDealing, Sachiko, Stacey, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Sharmaine, doubleDealing, Sharmaine, Tinisha, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Haley, doubleDealing, Haley, David, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Maura, doubleDealing, Carson, Maura, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Orlando, doubleDealing, Orlando, Earl, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Emelina, doubleDealing, Emelina, Hunter, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
15, Kermit, doubleDealing, Roselia, Kermit, doubleDealing, doubleDealing, 0, 0, 0, 0, 100
